"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"683014","1","5.0000000000000000","3","2","2","3","2","0","0","1","8","192.33","518.95","","","","0.15000000000000000000","11.88","87.75","1943","0.38","0.25","1.49","0.00","0.25","0.38","0.25","","163.48","1.00","0.00","0.13","0.67","0.50","0.26708697889861044",""
"683663","","3.0000000000000000","1","0","0","1","0","0","1","0","8","94.00","","","","0.15000000000000000000","","7.38","55.5","","0.13","0.14","0.92","0.00","0.00","0.13","0.00","","","","0.13","0.00","0.00","","",""
"683976","","5.0000000000000000","1","0","0","1","0","0","2","0","8","56.00","","","","0.10000000000000000000","","33.38","249","","0.13","0.03","4.17","0.00","0.00","0.13","0.00","","","","0.25","0.00","0.00","","",""
"683978","2","2.3333333333333333","3","3","3","3","3","0","1","2","8","138.33","249.82","","","0.30000000000000000000","0.07500000000000000000","20.88","155.375","1503","0.38","0.14","2.61","0.00","0.38","0.38","0.38","174.87","127.96","1.00","0.13","0.25","1.00","0.67","0.16621423819028608",""
"684510","0","5.3333333333333333","3","1","1","3","1","0","1","0","8","183.33","37.12","","","0.15000000000000000000","","12.75","95.25","210","0.38","0.24","1.59","0.00","0.13","0.38","0.13","31.55","","1.00","0.13","0.00","0.33","0.00","0.17676190476190476",""
"684521","0","3.0000000000000000","2","1","1","2","1","0","1","2","8","248.00","379.14","","42.80","0.05000000000000000000","0.07500000000000000000","10.38","77.5","2296","0.25","0.19","1.30","0.00","0.13","0.25","0.13","360.18","229.40","1.00","0.13","0.25","0.50","0.00","0.16513066202090593",""
"684543","0","4.5000000000000000","2","1","1","2","1","0","2","1","8","236.00","464.29","","12.70","0.10000000000000000000","0.10000000000000000000","14.38","107.625","2721","0.25","0.14","1.80","0.00","0.13","0.25","0.13","417.86","212.40","1.00","0.25","0.13","0.50","0.00","0.1706321205439177",""
"684764","0","1.00000000000000000000","1","1","1","1","1","0","1","1","8","245.00","335.06","50.26","","0.15000000000000000000","0.10000000000000000000","9.13","68.625","2044","0.13","0.11","1.14","0.00","0.13","0.13","0.13","284.80","220.50","1.00","0.13","0.13","1.00","0.00","0.16392367906066535","0.02458904109589041"
"684806","0","3.5000000000000000","4","4","4","4","4","0","0","0","8","96.50","482.89","","","","","14.00","105.125","1841","0.50","0.29","1.75","0.00","0.50","0.50","0.50","","","1.00","0.00","0.00","1.00","0.00","0.26229766431287344",""
"685594","0","4.0000000000000000","1","1","1","1","1","0","0","1","8","332.00","257.78","","16.60","","0.05000000000000000000","11.00","82.5","1377","0.13","0.09","1.38","0.00","0.13","0.13","0.13","","315.40","1.00","0.00","0.13","1.00","0.00","0.18720406681190993",""
"685604","1","6.0000000000000000","1","1","1","1","1","0","1","1","8","390.00","441.23","","","0.20000000000000000000","0.15000000000000000000","8.25","61","2324","0.13","0.12","1.03","0.00","0.13","0.13","0.13","352.98","331.50","1.00","0.13","0.13","1.00","1.00","0.1898580034423408",""
"685958","","","0","0","0","0","0","0","1","0","8","","","","","0.20000000000000000000","","14.75","109.375","","0.00","0.00","1.84","0.00","0.00","0.00","0.00","","","","0.13","0.00","","","",""
"686165","2","2.6000000000000000","5","5","5","5","5","0","1","1","8","128.00","373.96","30.78","","0.05000000000000000000","0.05000000000000000000","24.25","180.625","2132","0.63","0.21","3.03","0.00","0.63","0.63","0.63","355.26","121.60","1.00","0.13","0.13","1.00","0.40","0.17540337711069418","0.014437148217636022"
"686408","0","9.7500000000000000","4","2","2","4","2","0","1","1","8","110.50","304.16","","21.60","0.20000000000000000000","0.20000000000000000000","14.63","109.375","1780","0.50","0.27","1.83","0.00","0.25","0.50","0.25","243.33","88.40","1.00","0.13","0.13","0.50","0.00","0.17087640449438204",""
"686445","","5.0000000000000000","1","0","0","1","0","0","2","0","8","204.00","","","","0.20000000000000000000","","14.13","105.25","","0.13","0.07","1.77","0.00","0.00","0.13","0.00","","","","0.25","0.00","0.00","","",""
"686509","1","1.00000000000000000000","3","3","3","2","2","1","2","1","8","112.00","1294.70","190.06","","0.10000000000000000000","","20.88","204.875","11795","0.38","0.14","2.61","0.13","0.38","0.25","0.25","1165.23","","1.00","0.25","0.13","0.67","0.33","0.10976685036032217","0.01611360746078847"
"686915","","","0","0","0","0","0","0","0","0","8","","","","","","","13.00","98.375","","0.00","0.00","1.63","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","",""
"686920","2","5.0000000000000000","2","2","2","2","2","0","1","1","8","234.00","406.71","43.19","","0.20000000000000000000","0.05000000000000000000","8.00","59.125","2701","0.25","0.25","1.00","0.00","0.25","0.25","0.25","325.37","222.30","1.00","0.13","0.13","1.00","1.00","0.1505775638652351","0.015990373935579415"
"688312","","","0","0","0","0","0","0","2","2","8","","","","","0.10000000000000000000","0.10000000000000000000","14.75","110.375","","0.00","0.00","1.84","0.00","0.00","0.00","0.00","","","","0.25","0.25","","","",""
"688600","1","4.5000000000000000","2","1","1","2","1","0","2","0","8","368.50","571.54","","","0.07500000000000000000","","8.00","60","1563","0.25","0.25","1.00","0.00","0.13","0.25","0.13","528.67","","1.00","0.25","0.00","0.50","1.00","0.36566858605246316",""
"689037","0","2.5000000000000000","3","3","2","2","2","0","1","2","8","267.50","426.54","","","0.10000000000000000000","0.07500000000000000000","20.00","149.25","3059","0.38","0.15","2.50","0.00","0.38","0.25","0.25","383.89","247.44","0.67","0.13","0.25","0.67","0.00","0.13943772474664923",""
"689374","0","3.0000000000000000","1","1","1","1","1","0","0","1","8","86.00","670.38","","","","0.05000000000000000000","14.00","103.375","3830","0.13","0.07","1.75","0.00","0.13","0.13","0.13","","81.70","1.00","0.00","0.13","1.00","0.00","0.17503394255874674",""
"689456","","12.0000000000000000","1","0","0","1","0","0","3","0","8","262.00","","","","0.10000000000000000000","","10.88","80.875","","0.13","0.09","1.36","0.00","0.00","0.13","0.00","","","","0.38","0.00","0.00","","",""
"689624","2","8.0000000000000000","3","3","3","2","2","0","1","3","8","171.00","458.69","","8.50","0.15000000000000000000","0.05000000000000000000","16.25","123","2224","0.38","0.18","2.03","0.00","0.38","0.25","0.25","389.89","162.45","1.00","0.13","0.38","0.67","0.67","0.2062455035971223",""
"689984","1","4.3333333333333333","3","2","2","3","2","0","1","1","8","170.67","269.08","27.57","","0.25000000000000000000","0.05000000000000000000","13.75","102.25","1305","0.38","0.22","1.72","0.00","0.25","0.38","0.25","201.81","162.14","1.00","0.13","0.13","0.67","0.50","0.20619157088122606","0.021126436781609196"
"690420","2","1.6000000000000000","5","5","5","5","5","1","2","3","8","99.80","449.87","","6.60","0.10000000000000000000","0.07500000000000000000","57.50","241.75","2639","0.63","0.09","7.19","0.13","0.63","0.63","0.63","404.88","92.32","1.00","0.25","0.38","1.00","0.40","0.17046987495263358",""
"690422","2","2.3333333333333333","3","3","3","3","3","0","2","2","8","220.33","423.39","","","0.15000000000000000000","0.07500000000000000000","13.25","98.625","2208","0.38","0.23","1.66","0.00","0.38","0.38","0.38","359.88","203.81","1.00","0.25","0.25","1.00","0.67","0.19175271739130434",""
"691334","2","2.6666666666666667","3","3","3","3","3","0","0","1","8","174.33","623.45","","","","0.05000000000000000000","14.50","108.5","3449","0.38","0.21","1.81","0.00","0.38","0.38","0.38","","165.61","1.00","0.00","0.13","1.00","0.67","0.18076253986662802",""
"691541","0","9.0000000000000000","2","2","2","2","2","1","1","1","8","177.00","103.38","","","","","38.75","101.375","592","0.25","0.05","4.84","0.13","0.25","0.25","0.25","","","1.00","0.13","0.13","1.00","0.00","0.17462837837837836",""
"691546","3","1.8000000000000000","5","5","3","5","5","0","0","1","8","203.80","314.12","","30.60","","0.15000000000000000000","16.63","124.375","1747","0.63","0.30","2.08","0.00","0.63","0.63","0.63","","173.23","0.60","0.00","0.13","1.00","0.60","0.17980538065254723",""
"692211","2","","2","2","2","1","1","1","2","2","8","","3030.84","","","0.05000000000000000000","0.10000000000000000000","37.63","93.875","9652","0.25","0.05","4.70","0.13","0.25","0.13","0.13","2879.30","","1.00","0.25","0.25","0.50","1.00","0.31401160381268134",""
"692510","2","3.0000000000000000","3","3","3","2","2","0","0","1","8","163.00","870.55","","27.60","","0.15000000000000000000","14.25","104.5","3780","0.38","0.21","1.78","0.00","0.38","0.25","0.25","","138.55","1.00","0.00","0.13","0.67","0.67","0.2303042328042328",""
"693301","1","1.5000000000000000","2","1","1","2","1","0","1","0","9","183.50","209.88","","","0.15000000000000000000","","24.89","185","1161","0.22","0.08","2.77","0.00","0.11","0.22","0.11","178.40","","1.00","0.11","0.00","0.50","1.00","0.1807751937984496",""
"693729","2","1.5000000000000000","2","2","2","2","2","0","1","2","8","166.50","217.47","","","0.15000000000000000000","0.07500000000000000000","13.50","101.75","1217","0.25","0.15","1.69","0.00","0.25","0.25","0.25","184.85","154.01","1.00","0.13","0.25","1.00","1.00","0.17869350862777322",""
"693765","3","2.2500000000000000","4","4","4","4","4","0","0","0","8","118.00","315.97","","","","","20.13","148.5","1954","0.50","0.20","2.52","0.00","0.50","0.50","0.50","","","1.00","0.00","0.00","1.00","0.75","0.16170419651995907",""
"694265","4","","2","2","2","1","1","1","3","2","8","","1253.44","","","0.15000000000000000000","0.10000000000000000000","13.25","444.25","2601","0.25","0.15","1.66","0.13","0.25","0.13","0.13","1065.42","","1.00","0.38","0.25","0.50","2.00","0.4819069588619762",""
"695011","2","3.0000000000000000","2","2","2","1","1","0","1","0","9","50.00","456.96","","","0.10000000000000000000","","9.11","67.33333333333333","2659","0.22","0.22","1.01","0.00","0.22","0.11","0.11","411.26","","1.00","0.11","0.00","0.50","1.00","0.17185408048138398",""
"695094","0","2.0000000000000000","1","1","1","1","1","0","1","1","8","196.00","29.52","","","0.15000000000000000000","0.15000000000000000000","12.00","89.75","176","0.13","0.08","1.50","0.00","0.13","0.13","0.13","25.09","166.60","1.00","0.13","0.13","1.00","0.00","0.16772727272727272",""
"695132","1","0.50000000000000000000","2","2","2","2","2","0","3","2","8","294.50","402.67","","43.20","0.13333333333333333333","0.12500000000000000000","12.00","89.375","2340","0.25","0.17","1.50","0.00","0.25","0.25","0.25","348.98","257.69","1.00","0.38","0.25","1.00","0.50","0.17208119658119658",""
"695307","2","2.0000000000000000","2","2","2","2","2","0","3","0","8","51.00","226.09","","","0.16666666666666666667","","11.63","87.25","1253","0.25","0.17","1.45","0.00","0.25","0.25","0.25","188.41","","1.00","0.38","0.00","1.00","1.00","0.180438946528332",""
"695557","3","2.5000000000000000","4","4","4","4","4","0","3","2","8","167.25","608.19","93.85","6.80","0.16666666666666666667","0.10000000000000000000","20.88","155.125","2763","0.50","0.19","2.61","0.00","0.50","0.50","0.50","506.82","150.53","1.00","0.38","0.25","1.00","0.75","0.22011943539630838","0.033966702859211"
"696475","2","5.2500000000000000","4","2","2","4","2","0","1","0","8","189.75","200.29","14.69","","0.20000000000000000000","","18.50","137.125","1217","0.50","0.22","2.31","0.00","0.25","0.50","0.25","160.23","","1.00","0.13","0.00","0.50","1.00","0.16457682826622844","0.012070665571076417"
"697072","2","2.4000000000000000","5","5","5","5","5","1","4","2","8","206.40","368.85","76.21","24.80","0.30000000000000000000","0.10000000000000000000","44.63","194.875","2097","0.63","0.11","5.58","0.13","0.63","0.63","0.63","258.20","185.76","1.00","0.50","0.25","1.00","0.40","0.17589413447782548","0.03634239389604196"
"698291","2","3.6666666666666667","3","3","3","3","3","0","0","0","8","140.67","383.42","","","","","15.00","110.75","2019","0.38","0.20","1.88","0.00","0.38","0.38","0.38","","","1.00","0.00","0.00","1.00","0.67","0.18990589400693414",""
"698573","0","4.3333333333333333","3","3","3","3","3","0","2","0","8","232.00","40.98","1.77","","0.17500000000000000000","","15.50","115","199","0.38","0.19","1.94","0.00","0.38","0.38","0.38","33.81","","1.00","0.25","0.00","1.00","0.00","0.20592964824120602","0.008894472361809045"
"699040","0","","1","1","1","0","0","0","1","1","8","","135.85","6.79","","0.05000000000000000000","0.15000000000000000000","10.38","78.25","740","0.13","0.10","1.30","0.00","0.13","0.00","0.00","129.06","","1.00","0.13","0.13","0.00","0.00","0.18358108108108107","0.009175675675675676"
"699411","2","0.80000000000000000000","5","5","4","5","5","1","2","3","8","163.40","438.32","","","0.05000000000000000000","0.07500000000000000000","44.13","180.625","2252","0.63","0.11","5.52","0.13","0.63","0.63","0.63","416.40","151.15","0.80","0.25","0.38","1.00","0.40","0.19463587921847247",""
"700028","1","7.0000000000000000","2","1","1","2","1","0","1","0","8","132.50","135.60","","","0.25000000000000000000","","12.75","94.75","824","0.25","0.16","1.59","0.00","0.13","0.25","0.13","101.70","","1.00","0.13","0.00","0.50","1.00","0.1645631067961165",""
"700237","3","1.7500000000000000","4","4","4","4","4","1","2","2","8","91.75","439.24","","","0.30000000000000000000","0.20000000000000000000","58.13","245.75","1622","0.50","0.07","7.27","0.13","0.50","0.50","0.50","307.47","73.40","1.00","0.25","0.25","1.00","0.75","0.2708014796547472",""
"700289","","4.0000000000000000","1","0","0","1","0","0","4","2","8","201.00","","","20.10","0.23750000000000000000","0.07500000000000000000","8.88","66.25","","0.13","0.11","1.11","0.00","0.00","0.13","0.00","","185.93","","0.50","0.25","0.00","","",""
"700666","","14.0000000000000000","1","0","0","1","0","0","3","0","8","275.00","","","","0.16666666666666666667","","7.88","57.5","","0.13","0.13","0.99","0.00","0.00","0.13","0.00","","","","0.38","0.00","0.00","","",""
"701565","1","1.00000000000000000000","3","3","3","3","3","0","0","4","8","160.33","442.08","","14.40","","0.10000000000000000000","20.00","147.125","2458","0.38","0.15","2.50","0.00","0.38","0.38","0.38","","144.30","1.00","0.00","0.50","1.00","0.33","0.17985353946297802",""
"702595","1","2.0000000000000000","3","3","3","3","3","0","2","1","8","145.00","319.10","","18.00","0.07500000000000000000","0.15000000000000000000","16.63","123.875","1853","0.38","0.18","2.08","0.00","0.38","0.38","0.38","295.17","123.25","1.00","0.25","0.13","1.00","0.33","0.1722072315164598",""
"702877","2","4.0000000000000000","2","2","2","1","1","0","1","2","8","225.00","1142.17","","22.50","0.05000000000000000000","0.12500000000000000000","8.75","65","3466","0.25","0.23","1.09","0.00","0.25","0.13","0.13","1085.06","196.88","1.00","0.13","0.25","0.50","1.00","0.32953548759376805",""
"703333","0","4.0000000000000000","1","1","1","1","1","0","2","3","9","113.00","729.60","72.96","","0.10000000000000000000","0.06666666666666666667","9.89","74.22222222222223","4006","0.11","0.10","1.10","0.00","0.11","0.11","0.11","656.64","105.47","1.00","0.22","0.33","1.00","0.00","0.18212680978532203","0.0182126809785322"
"704652","2","1.3333333333333333","3","3","3","3","3","0","2","0","8","145.33","458.98","","","0.12500000000000000000","","24.88","185.75","2292","0.38","0.12","3.11","0.00","0.38","0.38","0.38","401.61","","1.00","0.25","0.00","1.00","0.67","0.20025305410122166",""
"704870","1","5.6666666666666667","3","3","2","3","3","0","1","0","9","324.67","286.60","","","0.15000000000000000000","","15.44","114.33333333333333","2496","0.33","0.19","1.72","0.00","0.33","0.33","0.33","243.61","","0.67","0.11","0.00","1.00","0.33","0.11482371794871796",""
"705215","3","5.0000000000000000","4","3","3","3","2","0","1","0","8","228.33","332.49","15.97","","0.15000000000000000000","","13.88","103.875","1056","0.50","0.29","1.74","0.00","0.38","0.38","0.25","282.62","","1.00","0.13","0.00","0.50","1.00","0.31485795454545457","0.01512310606060606"
"705310","1","1.00000000000000000000","2","2","2","2","2","0","1","0","8","97.50","807.61","142.00","","0.25000000000000000000","","16.13","120.5","2877","0.25","0.12","2.02","0.00","0.25","0.25","0.25","605.71","","1.00","0.13","0.00","1.00","0.50","0.2807125477928398","0.049356969064998264"
"705984","","","0","0","0","0","0","0","2","1","8","","","","","0.10000000000000000000","0.05000000000000000000","10.00","74.375","","0.00","0.00","1.25","0.00","0.00","0.00","0.00","","","","0.25","0.13","","","",""
"707260","1","1.6666666666666667","3","3","3","3","3","0","1","1","8","183.33","416.56","","","0.20000000000000000000","0.05000000000000000000","18.13","133.625","2232","0.38","0.17","2.27","0.00","0.38","0.38","0.38","333.25","174.16","1.00","0.13","0.13","1.00","0.33","0.18663082437275985",""
